comment,mark
"讲的太常识了
感觉像在教你如何在谷歌上做广告。 ",3.0
加入了很多市场营销学基础知识。,3.0
"好好好好好
",5.0
有些東西不適用，不過總體還是不錯的， 希望可以多多出課，謝謝老師分享,5.0
谢谢中国有这样一个平台，帮助平凡人成长,5.0
受益匪浅，很棒,5.0
很多干货，很有用,5.0
干货满满满满。,5.0
非常好的一个入门课程！！！,5.0
一遍过，还行 ,5.0
一遍过，还行 ,5.0
课程非常实用，对谷歌广告有了进一步了解。,5.0
课程清晰易懂。只是不知道课件在哪里可以下载？延伸阅读和详细信息在哪里可以看到？,4.0
声音很好听,5.0
获取了新的知识，很受益。,5.0
课程安排有逻辑，讲解详细。,5.0
"亨受课程带来的知识
",5.0
真的挺好的课程入门来说非常不错,5.0
非常好，提高了自己的思想认识,5.0
好  哈哈  很好,5.0
哇，，牛逼·,5.0
很好，非常好,5.0
感觉很不错的,5.0
好，收获颇多,4.0
课程生动有趣 老师讲解得很好！,5.0
"好好好好好好
",5.0
高效率，高回报,5.0
课程全面。,5.0
思想启发..,5.0
感觉良好。,5.0
"很方便,获得的资源也很多",5.0
"非常不错挺好的
",5.0
不错  非常好,5.0
非常的nice,5.0
"思修课很有意义
",5.0
"。。。。。
",3.0
可以真的可以,5.0
"keyi真的可以
",5.0
"内容丰富，老师讲的也很细心，平时不懂的地方可以看直播回放，也可在这里看慕课，对学习的帮助很大
",5.0
老师讲解的很好，这种方式也不错。,5.0
讲的很简洁，通俗易懂,5.0
挺好的，除了没有在学校,5.0
感觉都是干货，简单易懂。很多在网上都想找不到。,5.0
知识点很丰富，老师讲解生动有趣，通俗易懂，好评,5.0
我感觉非常好，老师们讲得很全面，老师们辛苦了,5.0
很好的一门课程，讲的很细致，很有实用性。,5.0
讲解很细致，浅显易懂。软件讲解使学生很容易上手。,5.0
不错不错，学习了有收获,5.0
太棒了呀！,5.0
课程讲解很清晰，自己也学到了很多,5.0
特别棒 非常好,5.0
课程非常不错,5.0
课程资源很棒,5.0
超出预期，棒！,5.0
"好，超级棒，有所提升
",5.0
太棒了我的天,5.0
课程内容很好，分的很细节，对于没有基础的同学很适合,5.0
感觉很好，学习到有用的知识,5.0
"我觉得讲的很细致，很好！
",5.0
这个课程简直太棒了，对做电子课程设计有非常好的帮助。,5.0
课程通俗易懂,5.0
"我只想对打低分的人说：
白piao Google官方的教学还指手画脚，你们有一定的搜索资源能力又如何？
赶紧别看了，也别参加后续的活动了吧，不差你们这些恶心的人",5.0
很适合小白,5.0
资源齐全内容丰富,5.0
特别的有启发性,5.0
非常好，棒极了！,5.0
很好的课程，学习和交流，增长和创造,5.0
需要进阶学习,5.0
很好的课程,5.0
学到了有用知识,5.0
非常有收获,5.0
虽然认为自己做了很久的谷歌推广能拿满分，但是有些题目确实还是不理解问题，看来是好久没考试了，哈哈,4.0
因为不能暂停，语速可以再慢一些，还要留一些思考的时间。,3.0
深入浅出内容翔实，是入门学习的好帮手,4.0
很好的课程，系统的结构，清晰的知识点，对谷歌更加的了解了！谢谢所有工作人员的付出！,5.0
总体不错！如果内容再深入一点就更好了～希望可以更细化,5.0
挺好的，课程框架清晰，讲解明了。,5.0
课程讲的很详细，受益匪浅。,4.0
很受启发，对于数字营销有了从零到一的认识,5.0
非常好的课程，结构框架层层递进，思路清晰。,5.0
很棒！期待接下来 更精彩的教学！希望有更多的实操案例！,5.0
"无
无无无
无无",5.0
"好我很好
好好",5.0
感觉很好哦,5.0
很有收获，老师讲的很好,5.0
"0.0
共后果imghoihi哦hi ",5.0
"好就是多，多就是好
",5.0
老师讲的非常好，受益匪浅！！！,2.0
学习到了许多,5.0
学会了很多东西,5.0
"感觉非常好
",5.0
老师厉害同学可爱,5.0
非常的好 令我印象深刻给了我深刻的教育 使我变得更加的优秀 我会好好的发扬这种精神,5.0
太有意思了,5.0
内容充实，课程多样,5.0
"我觉得非常好
",5.0
真的非常好呢 强烈推荐呢,5.0
"很好很棒,学到了很多",5.0
"非常好哦哦哦
",4.0
真的是超级棒,5.0
好好好好好,3.0
老师讲授得很清晰,5.0
为西南科大打call call,5.0
好好好好好,5.0
"真的很不错呢
",5.0
mooc好,5.0
很好的很好的很好的,5.0
好好啊哈好好,5.0
很好，感觉学到了很多知识,5.0
很好很好很好,5.0
教授的很好,4.0
真的很有收获,5.0
学到了很多,5.0
挺棒的，课程很有用,5.0
课程比较满意 ,5.0
特别特别的好,5.0
学习的很好,5.0
非常的不错,5.0
老师的讲解非常好,5.0
非常完美哦,5.0
妙哉。。。。。。,5.0
非常好，学到了很多前沿的知识，同时更加清楚地了解了谷歌广告体系。,5.0
很不错的体验，学习动力满满,5.0
学到了很多数字营销知识点,5.0
非常的棒！,5.0
思路非常顺，,5.0
很好，干货多,5.0
学到了很多东西，很有用,5.0
很专业，内容也很足,5.0
准备边学边操作,5.0
课程非常的好,5.0
很棒！很棒！很棒！很棒！,5.0
很好，学习了,5.0
great!,5.0
干活满满。继续学习。,5.0
内容完整，讲解清晰，不过大部分讲解搜索平台的数字化解决方案，数字化营销是相对较大的概念，涉及不仅仅私域流量，媒体平台，还有企业级saas服务平台等,5.0
对SEM帮助非常大,5.0
很专业的讲解,5.0
nice！,5.0
课程质量很好，希望可以出更多课程，感恩,5.0
感觉都差不多。。。,5.0
很好，在这里学到了许多,5.0
真不错啊，课程丰富，完全满足学生要求。,5.0
感受到了大学生该有的责任感与使命感，让我受益匪浅！,5.0
"学到很多知识，受益匪浅。
",5.0
好真好实在是太好了,5.0
启发性很大,5.0
互动可以优化,5.0
无学习感受,4.0
棒呆了，学习后很有感悟,5.0
很好，解答清楚明白,5.0
好好好好好好,5.0
课程充实，很有收获。,5.0
课程真的很好呢,5.0
内容很好，讲解清晰,5.0
好牛，我好喜欢,5.0
zhenhao1,5.0
好好好好好哈,5.0
真的不错啊,5.0
非常好 老师讲的特别棒,5.0
老师授课方式多样化，有ppt演示，也有视频资源插入，内容详细明了，好评！,4.0
"很棒的感受，很有用
",5.0
哇！超出我的预期了！,5.0
hhhhh,5.0
我觉得很棒,5.0
"很棒
学到了很多
",5.0
good！,5.0
"内容特别棒
",5.0
通过课程的相关学习，让我受益不少,5.0
。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,5.0
"不错，学有所成
、
",5.0
带给我学习了很多,5.0
很不错的。,5.0
很好，我学到了很多知识,5.0
"就很nice
",5.0
niu bihuail,4.0
MIEYOUSSHENM ,5.0
塔克啊看到速回,5.0
。。。。。。,5.0
体验非常好,5.0
老师讲的非常好,5.0
希望化学不挂科，加油，奥利给！,5.0
加油，化学不挂科,4.0
这个软件可以啊,5.0
化学不挂科,5.0
非常非常棒,5.0
化学冲鸭！！！奥利给！！！！！,5.0
不挂科就行,5.0
"具有广阔的知识，有很好教学资源，希望可以多提升自己。
",5.0
我也不要挂科。奥利给,5.0
化学老师特好，让我对化学学习充满希望！,5.0
化学，有手就行,5.0
"好
好好好好",5.0
特别有帮助，希望更新的快一点,5.0
我们学生还有很多没有进行实名制注册，昵称可以改为我们学生的名字,5.0
课程很好，老师知识渊博有耐心，非常棒。,5.0
化学不挂科 奥利给,5.0
好有重点有规划,5.0
非常不错，很喜欢,5.0
很好的软件,5.0
对于刚接触化学的我来说受益匪浅,5.0
讲的很棒，学习了不少新东西,5.0
非常系统的数字营销教学课程,5.0
内容丰富全面，简单入门，条理清晰,4.0
内容还好 就是挺宽泛的,5.0
还可以啊，小白也可以听懂,5.0
课件质量，解说语音的质量都非常高，无可挑剔，唯一稍有不足是清晰度，如果提供1080P的选项就最好了。,4.0
挺好的有收获,5.0
比我预想中的要好太多了，之前在油管上看了也是官方出品，感觉这完全是两个层次。,5.0
"大公司的格局和氛围确实给我带来了很深很直观的感受，希望能继续在谷歌学到新东西
",5.0
满满的干货。,5.0
挺好的，期待后面的进阶课程,5.0
课程设计清晰，讲解深入独到，对小白学员有较强的普及意义。,4.0
undefined,5.0
感谢谷歌！,5.0
真的超级棒，谷歌团队超级用心，课程结构设计合理，内容实用，太感谢了,5.0
不错不错的,5.0
课程内容专业独到，让我受益匪浅，谢谢！,5.0
课程安排合理，学习知识很有趣,5.0
"很棒的GOOGLE课程,不用翻墙就可以学习了!",5.0
内容逻辑性不强 课件组织架构没有安排好 有点零零散散知识点堆积的感觉 ,3.0
反反复复反反复复,5.0
内容太多了吧,1.0
"很好很不错呀
",5.0
真的受益良多,5.0
无撒大大aw‘,5.0
很全面补充了自己的知识盲区，很适合复习,5.0
老师讲的很仔细,5.0
"哈哈哈学到了很多谢谢呀
",5.0
陈建华老师讲的太棒了，可惜老师要退休了，我还想接受老师知识的熏陶。,4.0
棒棒棒棒棒,5.0
good，nice,5.0
是好课 安慰修补了我们的心灵然后增长了法律知识但是确实很对不起,3.0
此物只应天上有,5.0
very good,5.0
课程非常棒,5.0
比较全面，好,5.0
用起来挺方便的,4.0
"得到了许多有用的知识
",5.0
23333,3.0
ganjuehenhao,5.0
非常好，学到了很多东西,5.0
"还行
还可以",5.0
已经大致掌握,5.0
非常好，赞赞赞,5.0
学到了很多,5.0
收获还是比较多的，对学习很有帮助。,4.0
"很好，学到很多

",5.0
棒棒棒棒棒棒,5.0
大有收获，加油加油。,5.0
好，什么都好,5.0
。。。。。。。,5.0
。。。。。,5.0
好，超级棒，有所提升,5.0
"学习了，务实基础。不错
",5.0
fwefwwg,5.0
"老师很棒。厉害
",5.0
好，课程特别好,5.0
视频内容很基础，讲解的也很细致，基础知识巩固了不少，收获颇多,5.0
在本次课程中，弄懂了课程设计的基本步骤以及软件的相关使用，老师们讲的课也很清晰明了，整体都很不错。,5.0
在家也可以学到相关的知识，挺方便的，而且老师讲的也非常的通俗易懂。本课程循序渐进，由简单到复杂，我在这门课上学到了很多东西,5.0
"非常好。期待下次开课
",5.0
学到了很多，很不错,5.0
很好很好很好,5.0
学到了不少知识，开拓了视野,5.0
"挺好AODE
",5.0
很有帮助！,5.0
这个课程很棒哦,5.0
很多很多人,5.0
很丰富的收获,5.0
非常得有利于学习,5.0
1111饿e,5.0
。。。。。。,5.0
看起来还可以,5.0
非常好，感觉很有意思,5.0
无无无无无2,5.0
很好，有很多收获,5.0
老师们很好，很负责,5.0
/；/。。。,5.0
很好用爱你哟,5.0
特别好 ，学到很多,5.0
非常好的入门科普课。,5.0
简单明了，通俗易懂,5.0
之前学习过grow with google的原版，还是挺新鲜的,4.0
"受益良多，很棒
",5.0
有所受益，很棒的课程。,4.0
还可以不错,5.0
听帮他得分,5.0
很棒。提高了不少。感谢谷歌。,5.0
"这个课程还是非常的棒的,出现的也很是时候,很适合当前学习.感谢google一直以来的贡献.",5.0
希望可以做的更仔细一点,3.0
提升了很多,5.0
非常专业而且简练。在google生态下的实用性很强,5.0
思维明确，逻辑清晰，简明扼要地介绍了产品信息，但是希望能有更多的练习机会,5.0
课程非常好,5.0
获得证书后修改的邮箱不会有什么影响吧？,5.0
视频制作时长很合理，喜欢！,4.0
方式很好 未来的教育方向,4.0
非常好的课程。这是第一次觉得线上的课程也有这么优质的，特别棒。,5.0
不错好好好不错好好好不错好好好不错好好好不错好好好不错好好好不错好好好不错好好好不错好好好不错好好好不错好好好,5.0
很惊喜，数字营销竟然这么有趣,5.0
good，好好好好,5.0
"挺好的 挺好的
",4.0
"哈哈哈哈哈好
",5.0
"在上课时间很快乐

",5.0
非常非常好,5.0
不错不错不错,5.0
可以还不错,5.0
好好好好好,5.0
更加了解了书上的内容，老师讲的也挺清楚的,4.0
感觉还不错。,4.0
非常有效果,5.0
好真好好好,5.0
"彩彩彩彩彩彩
",5.0
。。。。。,5.0
"ok
well
",5.0
很全面，学习起来很方便,5.0
老师很认真负责,5.0
哇哦哇哦哇哦哇哦哇哦哇哦玩嗷呜,5.0
